COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
DNK,,0,ALL,1998,6.06
DNK,,0,ALL,1999,1.5
DNK,,0,ALL,2000,4.53
DNK,,0,ALL,2001,6.02
DNK,,0,ALL,2002,7.78
DNK,,0,ALL,2003,3.15
DNK,,0,ALL,2004,3.08
DNK,,0,ALL,2005,6.21
DNK,,0,ALL,2006,1.55
DNK,,0,ALL,2007,3.11
DNK,,0,ALL,2008,1.54
DNK,,0,ALL,2009,1.55
DNK,,0,ALL,2010,1.57
DNK,,0,ALL,2011,3.25
DNK,,0,ALL,2012,1.71
DNK,,0,ALL,2013,1.73
DNK,,0,ALL,2014,3.57
DNK,,0,ALL,2015,1.75
DNK,,0,ALL,2016,9.9
DNK,,0,ALL,2017,1.61
DNK,,0,ALL,2018,11.23
DNK,,0,ALL,2019,6.56
DNK,,0,ALL,2020,0
DNK,,0,ALL,2021,6.46
ESP,,0,ALL,1968,692.6
ESP,,0,ALL,1969,556.93
ESP,,0,ALL,1971,500.84
ESP,,0,ALL,1972,392.05
ESP,,0,ALL,1973,341.15
ESP,,0,ALL,1974,304.03
ESP,,0,ALL,1975,246.54
ESP,,0,ALL,1976,210.82
ESP,,0,ALL,1977,170.46
ESP,,0,ALL,1978,136.81
ESP,,0,ALL,1979,110.03
ESP,,0,ALL,1980,85.22
ESP,,0,ALL,1981,69.82
ESP,,0,ALL,1982,61.76
ESP,,0,ALL,1983,57.23
ESP,,0,ALL,1984,42.81
ESP,,0,ALL,1985,54.22
ESP,,0,ALL,1986,49.82
ESP,,0,ALL,1987,42.97
ESP,,0,ALL,1988,40.28
ESP,,0,ALL,1989,29.59
ESP,,0,ALL,1990,30.61
ESP,,0,ALL,1991,18.97
ESP,,0,ALL,1992,20.96
ESP,,0,ALL,1993,18.76
ESP,,0,ALL,1994,10.82
ESP,,0,ALL,1995,9.72
ESP,,0,ALL,1996,6.99
ESP,,0,ALL,1997,9.39
ESP,,0,ALL,1998,9.93
ESP,,0,ALL,1999,8.86
ESP,,0,ALL,2000,8.03
ESP,,0,ALL,2001,5.7
ESP,,0,ALL,2002,8.21
ESP,,0,ALL,2003,9.31
ESP,,0,ALL,2004,7.18
ESP,,0,ALL,2005,6.81
ESP,,0,ALL,2006,7.57
ESP,,0,ALL,2007,8.17
ESP,,0,ALL,2008,5.46
ESP,,0,ALL,2009,4.36
ESP,,0,ALL,2010,4.55
ESP,,0,ALL,2011,4.92
ESP,,0,ALL,2012,3.9
ESP,,0,ALL,2013,2.54
ESP,,0,ALL,2014,4.28
ESP,,0,ALL,2015,4.55
ESP,,0,ALL,2016,2.93
ESP,,0,ALL,2017,2.52
ESP,,0,ALL,2018,4.76
ESP,,0,ALL,2019,4.15
ESP,,0,ALL,2020,0.85
ESP,,0,ALL,2021,3.33
EST,,0,ALL,1981,317.18
EST,,0,ALL,1982,200
EST,,0,ALL,1985,105.04
EST,,0,ALL,1986,176.47
EST,,0,ALL,1987,169.42
EST,,0,ALL,1988,116.47
EST,,0,ALL,1989,123.44
EST,,0,ALL,1990,86.87
EST,,0,ALL,1991,92.69
EST,,0,ALL,1992,114.98
EST,,0,ALL,1993,160.66
EST,,0,ALL,1994,126.08
EST,,0,ALL,1995,81.63
EST,,0,ALL,1996,61.13
EST,,0,ALL,1997,94.83
EST,,0,ALL,1998,99.02
EST,,0,ALL,1999,66.73
EST,,0,ALL,2000,39.43
EST,,0,ALL,2001,15.49
EST,,0,ALL,2002,30.89
EST,,0,ALL,2003,30.43
EST,,0,ALL,2004,22.12
EST,,0,ALL,2005,14.13
EST,,0,ALL,2006,0
EST,,0,ALL,2007,13.09
EST,,0,ALL,2008,12.64
EST,,0,ALL,2009,12.6
EST,,0,ALL,2010,12.61
EST,,0,ALL,2011,6.52
EST,,0,ALL,2012,6.92
EST,,0,ALL,2013,7.25
EST,,0,ALL,2014,14.7
EST,,0,ALL,2015,7.23
EST,,0,ALL,2016,7.11
,EU_AFTER_MAY2004,0,ALL,1981,419.81
,EU_AFTER_MAY2004,0,ALL,1982,377.84
,EU_AFTER_MAY2004,0,ALL,1985,333.44
,EU_AFTER_MAY2004,0,ALL,1986,285.9
,EU_AFTER_MAY2004,0,ALL,1987,334.23
,EU_AFTER_MAY2004,0,ALL,1988,280.31
,EU_AFTER_MAY2004,0,ALL,1989,302.52
,EU_AFTER_MAY2004,0,ALL,1990,292.77
,EU_AFTER_MAY2004,0,ALL,1991,246.19
,EU_AFTER_MAY2004,0,ALL,1992,230.59
,EU_AFTER_MAY2004,0,ALL,1993,229.63
,EU_AFTER_MAY2004,0,ALL,1994,228.91
,EU_AFTER_MAY2004,0,ALL,1995,205.74
,EU_AFTER_MAY2004,0,ALL,1996,223.04
,EU_AFTER_MAY2004,0,ALL,1997,214.52
,EU_AFTER_MAY2004,0,ALL,1998,187.19
,EU_AFTER_MAY2004,0,ALL,1999,180.13
,EU_AFTER_MAY2004,0,ALL,2000,164.62
,EU_AFTER_MAY2004,0,ALL,2001,152.58
,EU_AFTER_MAY2004,0,ALL,2002,144.42
,EU_AFTER_MAY2004,0,ALL,2003,138.64
,EU_AFTER_MAY2004,0,ALL,2004,130.57
,EU_AFTER_MAY2004,0,ALL,2005,116.45
,EU_AFTER_MAY2004,0,ALL,2006,103.28
,EU_AFTER_MAY2004,0,ALL,2007,90.5
,EU_AFTER_MAY2004,0,ALL,2008,88.35
,EU_AFTER_MAY2004,0,ALL,2009,78.53
,EU_AFTER_MAY2004,0,ALL,2010,71.93
,EU_AFTER_MAY2004,0,ALL,2011,62.78
,EU_AFTER_MAY2004,0,ALL,2012,67.22
,EU_AFTER_MAY2004,0,ALL,2013,56.27
,EU_AFTER_MAY2004,0,ALL,2014,53.58
,EU_AFTER_MAY2004,0,ALL,2015,48.95
,EU_AFTER_MAY2004,0,ALL,2016,47.26
,EU_AFTER_MAY2004,0,ALL,2017,44.53
,EU_AFTER_MAY2004,0,ALL,2018,38.89
,EU_AFTER_MAY2004,0,ALL,2019,38.08
,EU_AFTER_MAY2004,0,ALL,2020,36.46
,EU_AFTER_MAY2004,0,ALL,2021,39.62
,EU_BEFORE_FEB2020,0,ALL,1969,533.31
,EU_BEFORE_FEB2020,0,ALL,1970,475.26
,EU_BEFORE_FEB2020,0,ALL,1971,418.62
,EU_BEFORE_FEB2020,0,ALL,1972,375.85
,EU_BEFORE_FEB2020,0,ALL,1973,350.32
,EU_BEFORE_FEB2020,0,ALL,1974,311.68
,EU_BEFORE_FEB2020,0,ALL,1975,299.35
,EU_BEFORE_FEB2020,0,ALL,1976,273.85
,EU_BEFORE_FEB2020,0,ALL,1977,256.22
,EU_BEFORE_FEB2020,0,ALL,1978,234.14
,EU_BEFORE_FEB2020,0,ALL,1979,201.86
,EU_BEFORE_FEB2020,0,ALL,1980,175.27
,EU_BEFORE_FEB2020,0,ALL,1981,160.9
,EU_BEFORE_FEB2020,0,ALL,1982,143.55
,EU_BEFORE_FEB2020,0,ALL,1983,124.33
,EU_BEFORE_FEB2020,0,ALL,1984,117.13
,EU_BEFORE_FEB2020,0,ALL,1985,122.4
,EU_BEFORE_FEB2020,0,ALL,1986,106.94
,EU_BEFORE_FEB2020,0,ALL,1987,116.46
,EU_BEFORE_FEB2020,0,ALL,1988,98.36
,EU_BEFORE_FEB2020,0,ALL,1989,99.8
,EU_BEFORE_FEB2020,0,ALL,1990,95.46
,EU_BEFORE_FEB2020,0,ALL,1991,76.8
,EU_BEFORE_FEB2020,0,ALL,1992,70
,EU_BEFORE_FEB2020,0,ALL,1993,67.54
,EU_BEFORE_FEB2020,0,ALL,1994,65.01
,EU_BEFORE_FEB2020,0,ALL,1995,56.15
,EU_BEFORE_FEB2020,0,ALL,1996,58.3
,EU_BEFORE_FEB2020,0,ALL,1997,55.14
,EU_BEFORE_FEB2020,0,ALL,1998,48.36
,EU_BEFORE_FEB2020,0,ALL,1999,46.07
,EU_BEFORE_FEB2020,0,ALL,2000,41.31
,EU_BEFORE_FEB2020,0,ALL,2001,36.97
,EU_BEFORE_FEB2020,0,ALL,2002,34.73
,EU_BEFORE_FEB2020,0,ALL,2003,32.88
,EU_BEFORE_FEB2020,0,ALL,2004,30.87
,EU_BEFORE_FEB2020,0,ALL,2005,29.04
,EU_BEFORE_FEB2020,0,ALL,2006,25.92
,EU_BEFORE_FEB2020,0,ALL,2007,23.33
,EU_BEFORE_FEB2020,0,ALL,2008,22.45
,EU_BEFORE_FEB2020,0,ALL,2009,20.96
,EU_BEFORE_FEB2020,0,ALL,2010,18.53
,EU_BEFORE_FEB2020,0,ALL,2011,16.79
,EU_BEFORE_FEB2020,0,ALL,2012,16.59
,EU_BEFORE_FEB2020,0,ALL,2013,14.56
,EU_BEFORE_FEB2020,0,ALL,2014,13.91
,EU_BEFORE_FEB2020,0,ALL,2015,13.59
,EU_BEFORE_FEB2020,0,ALL,2016,13.11
,EU_BEFORE_FEB2020,0,ALL,2017,12.01
,EU_BEFORE_FEB2020,0,ALL,2018,11.5
,EU_BEFORE_FEB2020,0,ALL,2019,11.31
,EU_BEFORE_FEB2020,0,ALL,2020,9.98
,EU_BEFORE_FEB2020,0,ALL,2021,10.66
,EU_BEFORE_MAY2004,0,ALL,1969,334.58
,EU_BEFORE_MAY2004,0,ALL,1970,306.51
,EU_BEFORE_MAY2004,0,ALL,1971,287.26
,EU_BEFORE_MAY2004,0,ALL,1972,237.73
,EU_BEFORE_MAY2004,0,ALL,1973,216.54
,EU_BEFORE_MAY2004,0,ALL,1974,182.67
,EU_BEFORE_MAY2004,0,ALL,1975,163.35
,EU_BEFORE_MAY2004,0,ALL,1976,141.51
,EU_BEFORE_MAY2004,0,ALL,1977,119.85
,EU_BEFORE_MAY2004,0,ALL,1978,106.44
,EU_BEFORE_MAY2004,0,ALL,1979,90.12
,EU_BEFORE_MAY2004,0,ALL,1980,72.5
,EU_BEFORE_MAY2004,0,ALL,1981,61.4
,EU_BEFORE_MAY2004,0,ALL,1982,52.93
,EU_BEFORE_MAY2004,0,ALL,1983,48.19
,EU_BEFORE_MAY2004,0,ALL,1984,39.99
,EU_BEFORE_MAY2004,0,ALL,1985,38.33
,EU_BEFORE_MAY2004,0,ALL,1986,36.5
,EU_BEFORE_MAY2004,0,ALL,1987,30.45
,EU_BEFORE_MAY2004,0,ALL,1988,28.65
,EU_BEFORE_MAY2004,0,ALL,1989,24.12
,EU_BEFORE_MAY2004,0,ALL,1990,24.03
,EU_BEFORE_MAY2004,0,ALL,1991,20.12
,EU_BEFORE_MAY2004,0,ALL,1992,16.58
,EU_BEFORE_MAY2004,0,ALL,1993,16.08
,EU_BEFORE_MAY2004,0,ALL,1994,13.73
,EU_BEFORE_MAY2004,0,ALL,1995,11.72
,EU_BEFORE_MAY2004,0,ALL,1996,11.2
,EU_BEFORE_MAY2004,0,ALL,1997,10.99
,EU_BEFORE_MAY2004,0,ALL,1998,10.72
,EU_BEFORE_MAY2004,0,ALL,1999,10.11
,EU_BEFORE_MAY2004,0,ALL,2000,8.33
,EU_BEFORE_MAY2004,0,ALL,2001,6.97
,EU_BEFORE_MAY2004,0,ALL,2002,7.05
,EU_BEFORE_MAY2004,0,ALL,2003,6.68
,EU_BEFORE_MAY2004,0,ALL,2004,6.25
,EU_BEFORE_MAY2004,0,ALL,2005,6.96
,EU_BEFORE_MAY2004,0,ALL,2006,6.03
,EU_BEFORE_MAY2004,0,ALL,2007,6.08
,EU_BEFORE_MAY2004,0,ALL,2008,5.2
,EU_BEFORE_MAY2004,0,ALL,2009,5.38
,EU_BEFORE_MAY2004,0,ALL,2010,4.37
,EU_BEFORE_MAY2004,0,ALL,2011,5.24
,EU_BEFORE_MAY2004,0,ALL,2012,4.02
,EU_BEFORE_MAY2004,0,ALL,2013,4.19
,EU_BEFORE_MAY2004,0,ALL,2014,3.89
,EU_BEFORE_MAY2004,0,ALL,2015,4.55
,EU_BEFORE_MAY2004,0,ALL,2016,4.3
,EU_BEFORE_MAY2004,0,ALL,2017,3.28
,EU_BEFORE_MAY2004,0,ALL,2018,4.12
,EU_BEFORE_MAY2004,0,ALL,2019,4.09
,EU_BEFORE_MAY2004,0,ALL,2020,2.85
,EU_MEMBERS,0,ALL,1969,562.95
,EU_MEMBERS,0,ALL,1970,496.12
,EU_MEMBERS,0,ALL,1971,435.16
,EU_MEMBERS,0,ALL,1972,392.36
,EU_MEMBERS,0,ALL,1973,365.92
,EU_MEMBERS,0,ALL,1974,322.93
,EU_MEMBERS,0,ALL,1975,311.82
,EU_MEMBERS,0,ALL,1976,285.23
,EU_MEMBERS,0,ALL,1977,266.54
,EU_MEMBERS,0,ALL,1978,242.36
,EU_MEMBERS,0,ALL,1979,208.8
,EU_MEMBERS,0,ALL,1980,181.75
,EU_MEMBERS,0,ALL,1981,167.86
,EU_MEMBERS,0,ALL,1982,148.28
,EU_MEMBERS,0,ALL,1983,129.68
,EU_MEMBERS,0,ALL,1984,123.39
,EU_MEMBERS,0,ALL,1985,130.11
,EU_MEMBERS,0,ALL,1986,113.63
,EU_MEMBERS,0,ALL,1987,125.37
,EU_MEMBERS,0,ALL,1988,104.73
,EU_MEMBERS,0,ALL,1989,108.37
,EU_MEMBERS,0,ALL,1990,103.94
,EU_MEMBERS,0,ALL,1991,83.67
,EU_MEMBERS,0,ALL,1992,77.88
,EU_MEMBERS,0,ALL,1993,73.92
,EU_MEMBERS,0,ALL,1994,71.39
,EU_MEMBERS,0,ALL,1995,61.44
,EU_MEMBERS,0,ALL,1996,63.71
,EU_MEMBERS,0,ALL,1997,60.01
,EU_MEMBERS,0,ALL,1998,52.01
,EU_MEMBERS,0,ALL,1999,49.75
,EU_MEMBERS,0,ALL,2000,44.86
,EU_MEMBERS,0,ALL,2001,40.51
,EU_MEMBERS,0,ALL,2002,38.42
,EU_MEMBERS,0,ALL,2003,36.25
,EU_MEMBERS,0,ALL,2004,34.3
,EU_MEMBERS,0,ALL,2005,32.16
,EU_MEMBERS,0,ALL,2006,28.25
,EU_MEMBERS,0,ALL,2007,25.54
,EU_MEMBERS,0,ALL,2008,24.64
,EU_MEMBERS,0,ALL,2009,23
,EU_MEMBERS,0,ALL,2010,20.55
,EU_MEMBERS,0,ALL,2011,18.04
,EU_MEMBERS,0,ALL,2012,18.4
,EU_MEMBERS,0,ALL,2013,16.01
,EU_MEMBERS,0,ALL,2014,15.47
,EU_MEMBERS,0,ALL,2015,14.92
,EU_MEMBERS,0,ALL,2016,14.37
,EU_MEMBERS,0,ALL,2017,13.37
,EU_MEMBERS,0,ALL,2018,12.77
,EU_MEMBERS,0,ALL,2019,12.43
,EU_MEMBERS,0,ALL,2020,10.95
,EU_MEMBERS,0,ALL,2021,11.76
FIN,,0,ALL,1969,85.17
FIN,,0,ALL,1970,65.18
FIN,,0,ALL,1971,74.14
FIN,,0,ALL,1972,62.18
FIN,,0,ALL,1973,73.3
FIN,,0,ALL,1974,68.91
FIN,,0,ALL,1975,54.69
FIN,,0,ALL,1976,47.11
FIN,,0,ALL,1977,30.49
FIN,,0,ALL,1978,29.6
FIN,,0,ALL,1979,25.28
FIN,,0,ALL,1980,23.85
FIN,,0,ALL,1981,17.49
FIN,,0,ALL,1982,13.93
FIN,,0,ALL,1983,12.07
FIN,,0,ALL,1984,15.2
FIN,,0,ALL,1985,20.41
FIN,,0,ALL,1986,4.88
FIN,,0,ALL,1987,8.33
FIN,,0,ALL,1988,9.8
FIN,,0,ALL,1989,19.05
FIN,,0,ALL,1990,12.46
FIN,,0,ALL,1991,9.19
FIN,,0,ALL,1992,0
FIN,,0,ALL,1993,6.11
FIN,,0,ALL,1994,0
FIN,,0,ALL,1995,1.57
FIN,,0,ALL,1996,1.62
FIN,,0,ALL,1997,5.02
FIN,,0,ALL,1998,6.91
FIN,,0,ALL,1999,1.75
FIN,,0,ALL,2000,3.51
FIN,,0,ALL,2001,5.34
FIN,,0,ALL,2002,1.8
FIN,,0,ALL,2003,7.15
FIN,,0,ALL,2004,0
FIN,,0,ALL,2005,5.21
FIN,,0,ALL,2006,0
FIN,,0,ALL,2007,3.4
FIN,,0,ALL,2008,3.38
FIN,,0,ALL,2009,3.33
FIN,,0,ALL,2010,3.29
FIN,,0,ALL,2011,6.6
FIN,,0,ALL,2012,5.01
FIN,,0,ALL,2013,0
FIN,,0,ALL,2014,5.17
FIN,,0,ALL,2016,1.84
FIN,,0,ALL,2017,0
FIN,,0,ALL,2018,4.07
FIN,,0,ALL,2019,4.28
FIN,,0,ALL,2020,4.34
FIN,,0,ALL,2021,2.08
FRA,,0,ALL,1968,91.86
FRA,,0,ALL,1969,87.84
FRA,,0,ALL,1970,76.65
FRA,,0,ALL,1971,65.93
FRA,,0,ALL,1972,54.03
FRA,,0,ALL,1973,53.82
FRA,,0,ALL,1974,49.19
FRA,,0,ALL,1975,37.69
FRA,,0,ALL,1976,33.54
FRA,,0,ALL,1977,29.51
FRA,,0,ALL,1978,25.62
FRA,,0,ALL,1979,22.41
FRA,,0,ALL,1980,25.25
FRA,,0,ALL,1981,20.97
FRA,,0,ALL,1982,17.74
FRA,,0,ALL,1983,15.99
FRA,,0,ALL,1984,15.02
FRA,,0,ALL,1985,14.82
FRA,,0,ALL,1986,17.05
FRA,,0,ALL,1987,15.44
FRA,,0,ALL,1988,16.85
FRA,,0,ALL,1989,14.06
FRA,,0,ALL,1990,15.45
FRA,,0,ALL,1991,17.77
FRA,,0,ALL,1992,17.17
FRA,,0,ALL,1993,18.72
FRA,,0,ALL,1994,12.58
FRA,,0,ALL,1995,7.62
FRA,,0,ALL,1996,7.21
FRA,,0,ALL,1997,7.92
FRA,,0,ALL,1998,9.14
FRA,,0,ALL,1999,5.63
FRA,,0,ALL,2000,4.92
FRA,,0,ALL,2001,4.42
FRA,,0,ALL,2002,5.37
FRA,,0,ALL,2003,4.21
FRA,,0,ALL,2004,3.14
FRA,,0,ALL,2005,4.69
FRA,,0,ALL,2006,3.28
FRA,,0,ALL,2007,3.73
FRA,,0,ALL,2008,2.21
FRA,,0,ALL,2009,3.9
FRA,,0,ALL,2010,2.69
FRA,,0,ALL,2011,1.81
FRA,,0,ALL,2012,0.91
FRA,,0,ALL,2013,2.51
FRA,,0,ALL,2014,2.39
FRA,,0,ALL,2017,2.6
FRA,,0,ALL,2018,2.48
GBR,,0,ALL,1968,336.91
GBR,,0,ALL,1969,336.43
GBR,,0,ALL,1970,332.39
GBR,,0,ALL,1971,306.73
GBR,,0,ALL,1972,258.87
GBR,,0,ALL,1973,233.25
GBR,,0,ALL,1974,220.34
GBR,,0,ALL,1975,194.22
GBR,,0,ALL,1976,174.51
GBR,,0,ALL,1977,162.25
GBR,,0,ALL,1978,161.61
GBR,,0,ALL,1979,145.77
GBR,,0,ALL,1980,124.95
GBR,,0,ALL,1981,107.23
GBR,,0,ALL,1982,106.74
GBR,,0,ALL,1983,83.91
GBR,,0,ALL,1984,70.25
GBR,,0,ALL,1985,67
GBR,,0,ALL,1986,60.23
GBR,,0,ALL,1987,55.18
GBR,,0,ALL,1988,56.21
GBR,,0,ALL,1989,42.96
GBR,,0,ALL,1990,39.73
GBR,,0,ALL,1991,33.76
GBR,,0,ALL,1992,21.86
GBR,,0,ALL,1993,27.56
GBR,,0,ALL,1994,26.12
GBR,,0,ALL,1995,23.73
GBR,,0,ALL,1996,24.77
GBR,,0,ALL,1997,25.7
GBR,,0,ALL,1998,25.9
GBR,,0,ALL,1999,23.45
GBR,,0,ALL,2001,13.59
GBR,,0,ALL,2002,10.59
GBR,,0,ALL,2003,11.47
GBR,,0,ALL,2004,9.65
GBR,,0,ALL,2005,9.92
GBR,,0,ALL,2006,11.89
GBR,,0,ALL,2007,10.32
GBR,,0,ALL,2008,9.9
GBR,,0,ALL,2009,9.05
GBR,,0,ALL,2010,6.92
GBR,,0,ALL,2011,9.97
GBR,,0,ALL,2012,6.99
GBR,,0,ALL,2013,6.81
GBR,,0,ALL,2014,5.4
GBR,,0,ALL,2015,6.31
GBR,,0,ALL,2016,6.26
GBR,,0,ALL,2017,4.45
GBR,,0,ALL,2018,4.15
GBR,,0,ALL,2019,4.98
GBR,,0,ALL,2020,4.4
GEO,,0,ALL,1981,1448.28
GEO,,0,ALL,1982,1057.4
GEO,,0,ALL,1985,1037.5
GEO,,0,ALL,1986,1020.7
GEO,,0,ALL,1987,958.47
GEO,,0,ALL,1988,998.9
GEO,,0,ALL,1989,823.14
GEO,,0,ALL,1990,574.13
GEO,,0,ALL,1991,444.69
GEO,,0,ALL,1992,419.72
GEO,,0,ALL,1994,414.57
GEO,,0,ALL,1995,324.57
GEO,,0,ALL,1996,405.93
GEO,,0,ALL,1997,219.07
GEO,,0,ALL,1998,275.46
GEO,,0,ALL,1999,297.96
GEO,,0,ALL,2000,270.72
GEO,,0,ALL,2001,195.91
GEO,,0,ALL,2004,120.04
GEO,,0,ALL,2005,0
GEO,,0,ALL,2006,23.66
GEO,,0,ALL,2007,39.79
GEO,,0,ALL,2009,49.11
GEO,,0,ALL,2010,58.16
GEO,,0,ALL,2011,50.25
GEO,,0,ALL,2012,24.6
GEO,,0,ALL,2013,15.79
GEO,,0,ALL,2014,1.68
GEO,,0,ALL,2015,11.71
GEO,,0,ALL,2016,22.5
GEO,,0,ALL,2017,12.77
GEO,,0,ALL,2018,36.47
GEO,,0,ALL,2019,24.21
GEO,,0,ALL,2020,21.18
GEO,,0,ALL,2021,19.54
GRC,,0,ALL,1968,740.72
GRC,,0,ALL,1969,596.06
GRC,,0,ALL,1970,519.97
GRC,,0,ALL,1971,342.39
GRC,,0,ALL,1972,425.15
GRC,,0,ALL,1973,350.99
GRC,,0,ALL,1974,292.97
GRC,,0,ALL,1975,287.75
GRC,,0,ALL,1976,234.09
GRC,,0,ALL,1977,194.66
GRC,,0,ALL,1978,131.93
GRC,,0,ALL,1979,93.99
GRC,,0,ALL,1980,68.75
GRC,,0,ALL,1981,67.23
GRC,,0,ALL,1982,42.3
GRC,,0,ALL,1983,63.81
GRC,,0,ALL,1984,45.49
GRC,,0,ALL,1985,40.97
GRC,,0,ALL,1986,41.26
GRC,,0,ALL,1987,21.07
GRC,,0,ALL,1988,31.11
GRC,,0,ALL,1989,25.62
GRC,,0,ALL,1990,1.92
GRC,,0,ALL,1991,2.87
GRC,,0,ALL,1992,0
GRC,,0,ALL,1993,2.86
GRC,,0,ALL,1994,4.77
GRC,,0,ALL,1995,19.1
GRC,,0,ALL,1996,15.31
GRC,,0,ALL,1997,16.32
GRC,,0,ALL,1998,17.36
GRC,,0,ALL,1999,23.29
GRC,,0,ALL,2000,21.52
GRC,,0,ALL,2001,16.7
GRC,,0,ALL,2002,17.58
GRC,,0,ALL,2003,17.37
GRC,,0,ALL,2004,22.89
GRC,,0,ALL,2005,25.38
GRC,,0,ALL,2006,20.06
GRC,,0,ALL,2007,21.45
GRC,,0,ALL,2008,12.19
GRC,,0,ALL,2009,11.04
GRC,,0,ALL,2010,11.2
GRC,,0,ALL,2011,8.18
GRC,,0,ALL,2012,12.64
GRC,,0,ALL,2014,21.54
GRC,,0,ALL,2015,21.83
GRC,,0,ALL,2016,31.27
GRC,,0,ALL,2017,21.81
GRC,,0,ALL,2018,22.59
GRC,,0,ALL,2019,20.9
GRC,,0,ALL,2020,5.89
HRV,,0,ALL,1985,103.77
HRV,,0,ALL,1986,78.05
HRV,,0,ALL,1987,75.99
HRV,,0,ALL,1988,50.43
HRV,,0,ALL,1989,40.56
HRV,,0,ALL,1990,26.79
HRV,,0,ALL,1991,40.37
HRV,,0,ALL,1992,45.87
HRV,,0,ALL,1993,27.52
HRV,,0,ALL,1994,34.29
HRV,,0,ALL,1995,29.74
HRV,,0,ALL,1996,21.4
HRV,,0,ALL,1997,39.64
HRV,,0,ALL,1998,33.97
HRV,,0,ALL,1999,13.13
HRV,,0,ALL,2000,18.95
HRV,,0,ALL,2001,16.3
HRV,,0,ALL,2002,2.48
HRV,,0,ALL,2003,7.56
HRV,,0,ALL,2004,12.76
HRV,,0,ALL,2005,23.43
HRV,,0,ALL,2006,7.2
HRV,,0,ALL,2007,19.6
HRV,,0,ALL,2008,9.23
HRV,,0,ALL,2009,9.17
HRV,,0,ALL,2010,2.25
HRV,,0,ALL,2011,7.18
HRV,,0,ALL,2012,9.64
HRV,,0,ALL,2013,4.93
HRV,,0,ALL,2014,0
HRV,,0,ALL,2015,5.18
HRV,,0,ALL,2016,2.74
HRV,,0,ALL,2017,10.77
HRV,,0,ALL,2019,0
HRV,,0,ALL,2020,0
HRV,,0,ALL,2021,11.37
HUN,,0,ALL,1969,499.33
HUN,,0,ALL,1970,402.02
HUN,,0,ALL,1971,339.71
HUN,,0,ALL,1972,308.42
HUN,,0,ALL,1973,325.55
HUN,,0,ALL,1974,320.87
HUN,,0,ALL,1975,276.18
HUN,,0,ALL,1976,238.2
HUN,,0,ALL,1977,205.32
HUN,,0,ALL,1978,216.7
HUN,,0,ALL,1979,202
HUN,,0,ALL,1980,167.54
HUN,,0,ALL,1981,157.45
HUN,,0,ALL,1982,163.6
HUN,,0,ALL,1983,156.91
HUN,,0,ALL,1984,182.11
HUN,,0,ALL,1985,165.07
HUN,,0,ALL,1986,122.14
HUN,,0,ALL,1987,108.09
HUN,,0,ALL,1988,90.91
HUN,,0,ALL,1989,95.82
HUN,,0,ALL,1990,90.41
HUN,,0,ALL,1991,88.95
HUN,,0,ALL,1992,74.12
HUN,,0,ALL,1993,71.23
HUN,,0,ALL,1994,66.98
HUN,,0,ALL,1995,52.41
HUN,,0,ALL,1996,50.19
HUN,,0,ALL,1997,36.38
HUN,,0,ALL,1998,46.08
HUN,,0,ALL,1999,37.81
HUN,,0,ALL,2000,47.18
HUN,,0,ALL,2001,30.22
HUN,,0,ALL,2002,21.02
HUN,,0,ALL,2003,30.86
HUN,,0,ALL,2004,26.79
HUN,,0,ALL,2005,28.39
HUN,,0,ALL,2006,13.31
HUN,,0,ALL,2007,6.15
HUN,,0,ALL,2008,6.21
HUN,,0,ALL,2009,3.13
HUN,,0,ALL,2010,2.18
HUN,,0,ALL,2011,4.54
HUN,,0,ALL,2012,2.26
HUN,,0,ALL,2013,11.21
HUN,,0,ALL,2014,12.07
HUN,,0,ALL,2015,10.83
HUN,,0,ALL,2016,4.29
HUN,,0,ALL,2017,5.29
HUN,,0,ALL,2018,6.42
HUN,,0,ALL,2019,5.4
IRL,,0,ALL,1968,284.83
IRL,,0,ALL,1969,299.68
IRL,,0,ALL,1970,325
IRL,,0,ALL,1971,266.97
IRL,,0,ALL,1972,311.28
IRL,,0,ALL,1973,268.61
IRL,,0,ALL,1974,353.2
IRL,,0,ALL,1975,282.35
IRL,,0,ALL,1976,299.85
IRL,,0,ALL,1977,283.19
IRL,,0,ALL,1978,285.71
IRL,,0,ALL,1979,117.65
IRL,,0,ALL,1980,59.31
IRL,,0,ALL,1981,42.23
IRL,,0,ALL,1982,26.76
IRL,,0,ALL,1983,27.14
IRL,,0,ALL,1984,17.32
IRL,,0,ALL,1985,16.05
IRL,,0,ALL,1986,21.24
IRL,,0,ALL,1987,30.41
IRL,,0,ALL,1988,22.69
IRL,,0,ALL,1989,17.72
IRL,,0,ALL,1990,27.56
IRL,,0,ALL,1991,19.05
IRL,,0,ALL,1992,13.36
IRL,,0,ALL,1993,11.58
IRL,,0,ALL,1994,7.86
IRL,,0,ALL,1995,14.52
IRL,,0,ALL,1996,12.3
IRL,,0,ALL,1997,11.88
IRL,,0,ALL,1998,11.41
IRL,,0,ALL,1999,11.25
IRL,,0,ALL,2000,7.46
IRL,,0,ALL,2001,14.52
IRL,,0,ALL,2002,9.17
IRL,,0,ALL,2003,11.54
IRL,,0,ALL,2004,1.62
IRL,,0,ALL,2005,9.83
IRL,,0,ALL,2006,6.55
IRL,,0,ALL,2007,0
