COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
SWE,,TOTAL,MALE,1996,1779
SWE,,TOTAL,MALE,1999,1834
SWE,,TOTAL,MALE,2000,1766
SWE,,TOTAL,MALE,2001,1803
SWE,,TOTAL,MALE,2002,1773
SWE,,TOTAL,MALE,2003,1810
SWE,,TOTAL,MALE,2004,1823
SWE,,TOTAL,MALE,2005,1938
SWE,,TOTAL,MALE,2006,1898
SWE,,TOTAL,MALE,2007,1787
SWE,,TOTAL,MALE,2008,1896
SWE,,TOTAL,MALE,2009,1830
SWE,,TOTAL,MALE,2010,1922
SWE,,TOTAL,MALE,2011,1910
SWE,,TOTAL,MALE,2012,1877
SWE,,TOTAL,MALE,2013,1840
SWE,,TOTAL,MALE,2014,1805
SWE,,TOTAL,MALE,2015,1813
SWE,,TOTAL,MALE,2016,1855
SWE,,TOTAL,MALE,2017,1873
SWE,,TOTAL,MALE,2018,1755
SWE,,TOTAL,MALE,2019,1685
SWE,,TOTAL,MALE,2020,1708
SWE,,TOTAL,MALE,2021,1638
SWE,,TOTAL,MALE,2022,1597
TJK,,TOTAL,MALE,1981,187
TJK,,TOTAL,MALE,1982,185
TJK,,TOTAL,MALE,1985,214
TJK,,TOTAL,MALE,1986,238
TJK,,TOTAL,MALE,1987,271
TJK,,TOTAL,MALE,1988,272
TJK,,TOTAL,MALE,1989,289
TJK,,TOTAL,MALE,1990,208
TJK,,TOTAL,MALE,1991,205
TJK,,TOTAL,MALE,1992,227
TJK,,TOTAL,MALE,1993,160
TJK,,TOTAL,MALE,1994,133
TJK,,TOTAL,MALE,1995,93
TJK,,TOTAL,MALE,1996,97
TJK,,TOTAL,MALE,1997,99
TJK,,TOTAL,MALE,1998,107
TJK,,TOTAL,MALE,1999,109
TJK,,TOTAL,MALE,2000,76
TJK,,TOTAL,MALE,2001,75
TJK,,TOTAL,MALE,2002,100
TJK,,TOTAL,MALE,2003,119
TJK,,TOTAL,MALE,2004,126
TJK,,TOTAL,MALE,2005,113
TJK,,TOTAL,MALE,2017,124
TKM,,TOTAL,MALE,1981,174
TKM,,TOTAL,MALE,1982,167
TKM,,TOTAL,MALE,1985,194
TKM,,TOTAL,MALE,1986,160
TKM,,TOTAL,MALE,1987,195
TKM,,TOTAL,MALE,1988,224
TKM,,TOTAL,MALE,1989,174
TKM,,TOTAL,MALE,1990,203
TKM,,TOTAL,MALE,1991,187
TKM,,TOTAL,MALE,1992,188
TKM,,TOTAL,MALE,1993,206
TKM,,TOTAL,MALE,1994,188
TKM,,TOTAL,MALE,1995,173
TKM,,TOTAL,MALE,1996,187
TKM,,TOTAL,MALE,1997,195
TKM,,TOTAL,MALE,1998,151
TKM,,TOTAL,MALE,1999,137
TKM,,TOTAL,MALE,2000,161
TKM,,TOTAL,MALE,2001,160
TKM,,TOTAL,MALE,2002,178
TKM,,TOTAL,MALE,2003,120
TKM,,TOTAL,MALE,2004,123
TKM,,TOTAL,MALE,2005,130
TKM,,TOTAL,MALE,2006,129
TKM,,TOTAL,MALE,2007,142
TKM,,TOTAL,MALE,2008,122
TKM,,TOTAL,MALE,2009,143
TKM,,TOTAL,MALE,2010,170
TKM,,TOTAL,MALE,2011,189
TKM,,TOTAL,MALE,2012,148
TKM,,TOTAL,MALE,2013,149
TUR,,TOTAL,MALE,2009,14805
TUR,,TOTAL,MALE,2010,15879
TUR,,TOTAL,MALE,2011,16565
TUR,,TOTAL,MALE,2012,17236
TUR,,TOTAL,MALE,2013,19017
TUR,,TOTAL,MALE,2014,19228
TUR,,TOTAL,MALE,2015,19466
TUR,,TOTAL,MALE,2016,20063
TUR,,TOTAL,MALE,2017,20148
TUR,,TOTAL,MALE,2018,19949
TUR,,TOTAL,MALE,2019,19500
UKR,,TOTAL,MALE,1981,12326
UKR,,TOTAL,MALE,1982,12849
UKR,,TOTAL,MALE,1985,14681
UKR,,TOTAL,MALE,1986,15515
UKR,,TOTAL,MALE,1987,16571
UKR,,TOTAL,MALE,1988,17595
UKR,,TOTAL,MALE,1989,18253
UKR,,TOTAL,MALE,1990,18673
UKR,,TOTAL,MALE,1991,18914
UKR,,TOTAL,MALE,1992,19047
UKR,,TOTAL,MALE,1993,18727
UKR,,TOTAL,MALE,1994,18394
UKR,,TOTAL,MALE,1995,17827
UKR,,TOTAL,MALE,1996,16747
UKR,,TOTAL,MALE,1997,16361
UKR,,TOTAL,MALE,1998,16314
UKR,,TOTAL,MALE,1999,15858
UKR,,TOTAL,MALE,2000,15887
UKR,,TOTAL,MALE,2001,15120
UKR,,TOTAL,MALE,2002,14829
UKR,,TOTAL,MALE,2003,14161
UKR,,TOTAL,MALE,2004,13778
UKR,,TOTAL,MALE,2005,13400
UKR,,TOTAL,MALE,2006,13170
UKR,,TOTAL,MALE,2007,12731
UKR,,TOTAL,MALE,2008,12211
UKR,,TOTAL,MALE,2009,12009
UKR,,TOTAL,MALE,2010,11862
UKR,,TOTAL,MALE,2011,12018
UKR,,TOTAL,MALE,2012,12508
UKR,,TOTAL,MALE,2014,10959
UKR,,TOTAL,MALE,2015,10264
UKR,,TOTAL,MALE,2017,9847
UKR,,TOTAL,MALE,2018,9717
UKR,,TOTAL,MALE,2019,9812
UZB,,TOTAL,MALE,1981,794
UZB,,TOTAL,MALE,1982,858
UZB,,TOTAL,MALE,1985,934
UZB,,TOTAL,MALE,1986,1085
UZB,,TOTAL,MALE,1987,1191
UZB,,TOTAL,MALE,1988,1057
UZB,,TOTAL,MALE,1989,1143
UZB,,TOTAL,MALE,1990,1078
UZB,,TOTAL,MALE,1991,1079
UZB,,TOTAL,MALE,1992,1044
UZB,,TOTAL,MALE,1993,981
UZB,,TOTAL,MALE,1994,862
UZB,,TOTAL,MALE,1995,930
UZB,,TOTAL,MALE,1996,853
UZB,,TOTAL,MALE,1997,879
UZB,,TOTAL,MALE,1998,817
UZB,,TOTAL,MALE,1999,748
UZB,,TOTAL,MALE,2000,740
UZB,,TOTAL,MALE,2001,725
UZB,,TOTAL,MALE,2002,772
UZB,,TOTAL,MALE,2003,745
UZB,,TOTAL,MALE,2004,691
UZB,,TOTAL,MALE,2005,754
UZB,,TOTAL,MALE,2009,709
UZB,,TOTAL,MALE,2010,709
UZB,,TOTAL,MALE,2011,873
UZB,,TOTAL,MALE,2012,812
UZB,,TOTAL,MALE,2013,918
UZB,,TOTAL,MALE,2014,916
UZB,,TOTAL,MALE,2015,986
UZB,,TOTAL,MALE,2016,988
UZB,,TOTAL,MALE,2017,1066
UZB,,TOTAL,MALE,2018,987
UZB,,TOTAL,MALE,2019,1122
ALB,,TOTAL,ALL,1987,441
ALB,,TOTAL,ALL,1988,493
ALB,,TOTAL,ALL,1989,418
ALB,,TOTAL,ALL,1992,402
ALB,,TOTAL,ALL,1993,384
ALB,,TOTAL,ALL,1994,354
ALB,,TOTAL,ALL,1995,524
ALB,,TOTAL,ALL,1996,591
ALB,,TOTAL,ALL,1997,621
ALB,,TOTAL,ALL,1998,611
ALB,,TOTAL,ALL,1999,612
ALB,,TOTAL,ALL,2000,593
ALB,,TOTAL,ALL,2001,510
ALB,,TOTAL,ALL,2002,597
ALB,,TOTAL,ALL,2003,651
ALB,,TOTAL,ALL,2004,605
ALB,,TOTAL,ALL,2005,543
ALB,,TOTAL,ALL,2006,567
ALB,,TOTAL,ALL,2007,515
ALB,,TOTAL,ALL,2008,617
ALB,,TOTAL,ALL,2009,608
AND,,TOTAL,ALL,2011,17
AND,,TOTAL,ALL,2012,19
AND,,TOTAL,ALL,2013,18
AND,,TOTAL,ALL,2014,24
AND,,TOTAL,ALL,2015,21
AND,,TOTAL,ALL,2016,35
AND,,TOTAL,ALL,2017,20
AND,,TOTAL,ALL,2018,29
AND,,TOTAL,ALL,2019,23
AND,,TOTAL,ALL,2020,33
ARM,,TOTAL,ALL,1981,400
ARM,,TOTAL,ALL,1982,433
ARM,,TOTAL,ALL,1985,544
ARM,,TOTAL,ALL,1986,595
ARM,,TOTAL,ALL,1987,572
ARM,,TOTAL,ALL,1988,678
ARM,,TOTAL,ALL,1989,676
ARM,,TOTAL,ALL,1990,773
ARM,,TOTAL,ALL,1991,809
ARM,,TOTAL,ALL,1992,807
ARM,,TOTAL,ALL,1993,748
ARM,,TOTAL,ALL,1994,676
ARM,,TOTAL,ALL,1995,705
ARM,,TOTAL,ALL,1996,728
ARM,,TOTAL,ALL,1997,804
ARM,,TOTAL,ALL,1998,764
ARM,,TOTAL,ALL,1999,793
ARM,,TOTAL,ALL,2000,845
ARM,,TOTAL,ALL,2001,875
ARM,,TOTAL,ALL,2002,880
ARM,,TOTAL,ALL,2003,892
ARM,,TOTAL,ALL,2006,1175
ARM,,TOTAL,ALL,2007,1161
ARM,,TOTAL,ALL,2008,1234
ARM,,TOTAL,ALL,2009,1214
ARM,,TOTAL,ALL,2010,1136
ARM,,TOTAL,ALL,2011,1161
ARM,,TOTAL,ALL,2012,1126
ARM,,TOTAL,ALL,2013,1059
ARM,,TOTAL,ALL,2014,1159
ARM,,TOTAL,ALL,2015,1242
ARM,,TOTAL,ALL,2016,1170
ARM,,TOTAL,ALL,2017,1120
ARM,,TOTAL,ALL,2018,1020
ARM,,TOTAL,ALL,2019,1198
ARM,,TOTAL,ALL,2022,1137
AUT,,TOTAL,ALL,1969,3120
AUT,,TOTAL,ALL,1970,3040
AUT,,TOTAL,ALL,1971,3114
AUT,,TOTAL,ALL,1972,3176
AUT,,TOTAL,ALL,1973,3235
AUT,,TOTAL,ALL,1974,3237
AUT,,TOTAL,ALL,1975,3214
AUT,,TOTAL,ALL,1976,3162
AUT,,TOTAL,ALL,1977,3216
AUT,,TOTAL,ALL,1978,3185
AUT,,TOTAL,ALL,1979,3272
AUT,,TOTAL,ALL,1980,3243
AUT,,TOTAL,ALL,1981,3175
AUT,,TOTAL,ALL,1982,3148
AUT,,TOTAL,ALL,1983,3167
AUT,,TOTAL,ALL,1984,3330
AUT,,TOTAL,ALL,1985,3153
AUT,,TOTAL,ALL,1986,3073
AUT,,TOTAL,ALL,1987,3160
AUT,,TOTAL,ALL,1988,3169
AUT,,TOTAL,ALL,1989,3133
AUT,,TOTAL,ALL,1990,3179
AUT,,TOTAL,ALL,1991,3278
AUT,,TOTAL,ALL,1992,3181
AUT,,TOTAL,ALL,1993,3306
AUT,,TOTAL,ALL,1994,3193
AUT,,TOTAL,ALL,1995,3156
AUT,,TOTAL,ALL,1996,3241
AUT,,TOTAL,ALL,1997,3264
AUT,,TOTAL,ALL,1998,3323
AUT,,TOTAL,ALL,1999,3247
AUT,,TOTAL,ALL,2000,3269
AUT,,TOTAL,ALL,2001,3195
AUT,,TOTAL,ALL,2002,3419
AUT,,TOTAL,ALL,2003,3332
AUT,,TOTAL,ALL,2004,3388
AUT,,TOTAL,ALL,2005,3348
AUT,,TOTAL,ALL,2006,3413
AUT,,TOTAL,ALL,2007,3430
AUT,,TOTAL,ALL,2008,3608
AUT,,TOTAL,ALL,2009,3560
AUT,,TOTAL,ALL,2010,3652
AUT,,TOTAL,ALL,2011,3619
AUT,,TOTAL,ALL,2012,3673
AUT,,TOTAL,ALL,2013,3712
AUT,,TOTAL,ALL,2014,3908
AUT,,TOTAL,ALL,2015,3889
AUT,,TOTAL,ALL,2016,3949
AUT,,TOTAL,ALL,2017,3874
AUT,,TOTAL,ALL,2018,4053
AUT,,TOTAL,ALL,2019,3991
AUT,,TOTAL,ALL,2020,4047
AUT,,TOTAL,ALL,2021,4073
AZE,,TOTAL,ALL,1981,744
AZE,,TOTAL,ALL,1982,789
AZE,,TOTAL,ALL,1985,794
AZE,,TOTAL,ALL,1986,920
AZE,,TOTAL,ALL,1987,979
AZE,,TOTAL,ALL,1988,961
AZE,,TOTAL,ALL,1989,888
AZE,,TOTAL,ALL,1990,748
AZE,,TOTAL,ALL,1991,809
AZE,,TOTAL,ALL,1992,867
AZE,,TOTAL,ALL,1993,797
AZE,,TOTAL,ALL,1994,731
AZE,,TOTAL,ALL,1995,672
AZE,,TOTAL,ALL,1996,719
AZE,,TOTAL,ALL,1997,736
AZE,,TOTAL,ALL,1998,693
AZE,,TOTAL,ALL,1999,751
AZE,,TOTAL,ALL,2000,735
AZE,,TOTAL,ALL,2001,796
AZE,,TOTAL,ALL,2002,839
AZE,,TOTAL,ALL,2003,909
AZE,,TOTAL,ALL,2004,883
AZE,,TOTAL,ALL,2007,547
BEL,,TOTAL,ALL,1968,4050
BEL,,TOTAL,ALL,1969,4094
BEL,,TOTAL,ALL,1970,4343
BEL,,TOTAL,ALL,1971,4780
BEL,,TOTAL,ALL,1972,4979
BEL,,TOTAL,ALL,1973,5129
BEL,,TOTAL,ALL,1974,5092
BEL,,TOTAL,ALL,1975,5293
BEL,,TOTAL,ALL,1976,5415
BEL,,TOTAL,ALL,1977,5856
BEL,,TOTAL,ALL,1978,5991
BEL,,TOTAL,ALL,1979,5962
BEL,,TOTAL,ALL,1980,6115
BEL,,TOTAL,ALL,1981,6295
BEL,,TOTAL,ALL,1982,6184
BEL,,TOTAL,ALL,1983,6488
BEL,,TOTAL,ALL,1984,6411
BEL,,TOTAL,ALL,1985,6620
BEL,,TOTAL,ALL,1986,6516
BEL,,TOTAL,ALL,1987,6458
BEL,,TOTAL,ALL,1988,6567
BEL,,TOTAL,ALL,1989,6296
BEL,,TOTAL,ALL,1990,6386
BEL,,TOTAL,ALL,1991,6433
BEL,,TOTAL,ALL,1992,6596
BEL,,TOTAL,ALL,1993,6679
BEL,,TOTAL,ALL,1994,6578
BEL,,TOTAL,ALL,1995,6777
BEL,,TOTAL,ALL,1996,6522
BEL,,TOTAL,ALL,1997,6813
BEL,,TOTAL,ALL,1998,6381
BEL,,TOTAL,ALL,1999,6117
BEL,,TOTAL,ALL,2000,6240
BEL,,TOTAL,ALL,2001,6243
BEL,,TOTAL,ALL,2002,6208
BEL,,TOTAL,ALL,2003,6174
BEL,,TOTAL,ALL,2004,6105
BEL,,TOTAL,ALL,2005,6422
BEL,,TOTAL,ALL,2006,6469
BEL,,TOTAL,ALL,2007,6417
BEL,,TOTAL,ALL,2008,6584
BEL,,TOTAL,ALL,2009,6472
BEL,,TOTAL,ALL,2010,6720
BEL,,TOTAL,ALL,2011,6719
BEL,,TOTAL,ALL,2012,6308
BEL,,TOTAL,ALL,2013,6483
BEL,,TOTAL,ALL,2014,6527
BEL,,TOTAL,ALL,2015,6274
BEL,,TOTAL,ALL,2016,6299
BEL,,TOTAL,ALL,2017,5805
BEL,,TOTAL,ALL,2018,5861
BEL,,TOTAL,ALL,2019,5858
BEL,,TOTAL,ALL,2020,5675
BGR,,TOTAL,ALL,1968,2172
BGR,,TOTAL,ALL,1969,2174
BGR,,TOTAL,ALL,1970,2120
BGR,,TOTAL,ALL,1971,2317
BGR,,TOTAL,ALL,1972,2340
BGR,,TOTAL,ALL,1973,2495
BGR,,TOTAL,ALL,1974,2421
BGR,,TOTAL,ALL,1975,2366
BGR,,TOTAL,ALL,1976,2456
BGR,,TOTAL,ALL,1977,2504
BGR,,TOTAL,ALL,1978,2429
BGR,,TOTAL,ALL,1979,2620
BGR,,TOTAL,ALL,1980,2430
BGR,,TOTAL,ALL,1981,2668
BGR,,TOTAL,ALL,1982,2735
BGR,,TOTAL,ALL,1983,2905
BGR,,TOTAL,ALL,1984,2970
BGR,,TOTAL,ALL,1985,2990
BGR,,TOTAL,ALL,1986,3049
BGR,,TOTAL,ALL,1987,3100
BGR,,TOTAL,ALL,1988,3034
BGR,,TOTAL,ALL,1989,3091
BGR,,TOTAL,ALL,1990,3031
BGR,,TOTAL,ALL,1991,3093
BGR,,TOTAL,ALL,1992,3186
BGR,,TOTAL,ALL,1993,3201
BGR,,TOTAL,ALL,1994,3284
BGR,,TOTAL,ALL,1995,3265
BGR,,TOTAL,ALL,1996,3200
BGR,,TOTAL,ALL,1997,3052
BGR,,TOTAL,ALL,1998,2955
BGR,,TOTAL,ALL,1999,3066
BGR,,TOTAL,ALL,2000,2909
BGR,,TOTAL,ALL,2001,2917
BGR,,TOTAL,ALL,2002,3006
BGR,,TOTAL,ALL,2003,3086
BGR,,TOTAL,ALL,2004,3159
BGR,,TOTAL,ALL,2005,3468
BGR,,TOTAL,ALL,2006,3337
BGR,,TOTAL,ALL,2007,3416
BGR,,TOTAL,ALL,2008,3478
BGR,,TOTAL,ALL,2009,3283
BGR,,TOTAL,ALL,2010,3294
BGR,,TOTAL,ALL,2011,3357
BGR,,TOTAL,ALL,2012,3594
BGR,,TOTAL,ALL,2013,3624
BGR,,TOTAL,ALL,2014,3485
BGR,,TOTAL,ALL,2015,3452
BGR,,TOTAL,ALL,2016,3354
BGR,,TOTAL,ALL,2017,3362
BGR,,TOTAL,ALL,2018,3340
BGR,,TOTAL,ALL,2019,3480
BGR,,TOTAL,ALL,2020,3464
BGR,,TOTAL,ALL,2021,3244
BIH,,TOTAL,ALL,1985,1122
BIH,,TOTAL,ALL,1986,1103
BIH,,TOTAL,ALL,1987,1197
BIH,,TOTAL,ALL,1988,1294
BIH,,TOTAL,ALL,1989,1356
BIH,,TOTAL,ALL,1990,1309
BIH,,TOTAL,ALL,1991,1440
BIH,,TOTAL,ALL,2011,1787
BIH,,TOTAL,ALL,2014,1858
BIH,,TOTAL,ALL,2016,1746
BIH,,TOTAL,ALL,2021,1665
BIH,,TOTAL,ALL,2022,1651
BLR,,TOTAL,ALL,1981,1991
BLR,,TOTAL,ALL,1982,2146
BLR,,TOTAL,ALL,1985,2699
BLR,,TOTAL,ALL,1986,2785
BLR,,TOTAL,ALL,1987,3084
BLR,,TOTAL,ALL,1988,3152
BLR,,TOTAL,ALL,1989,3444
BLR,,TOTAL,ALL,1990,3435
BLR,,TOTAL,ALL,1991,3622
BLR,,TOTAL,ALL,1992,3832
BLR,,TOTAL,ALL,1993,3921
BLR,,TOTAL,ALL,1994,3872
BLR,,TOTAL,ALL,1995,3974
BLR,,TOTAL,ALL,1996,3898
BLR,,TOTAL,ALL,1997,4023
BLR,,TOTAL,ALL,1998,3897
BLR,,TOTAL,ALL,1999,3771
BLR,,TOTAL,ALL,2000,3707
BLR,,TOTAL,ALL,2001,3704
BLR,,TOTAL,ALL,2002,3663
BLR,,TOTAL,ALL,2003,3572
BLR,,TOTAL,ALL,2004,3573
BLR,,TOTAL,ALL,2005,3498
BLR,,TOTAL,ALL,2007,3252
BLR,,TOTAL,ALL,2008,3267
BLR,,TOTAL,ALL,2009,3172
BLR,,TOTAL,ALL,2010,3280
BLR,,TOTAL,ALL,2011,3142
BLR,,TOTAL,ALL,2013,2816
BLR,,TOTAL,ALL,2014,2889
BLR,,TOTAL,ALL,2018,3122
CHE,,TOTAL,ALL,1969,1702
CHE,,TOTAL,ALL,1970,1743
CHE,,TOTAL,ALL,1971,1866
CHE,,TOTAL,ALL,1972,1911
CHE,,TOTAL,ALL,1973,2039
CHE,,TOTAL,ALL,1974,2095
CHE,,TOTAL,ALL,1975,2234
CHE,,TOTAL,ALL,1976,2246
CHE,,TOTAL,ALL,1977,2315
CHE,,TOTAL,ALL,1978,2349
CHE,,TOTAL,ALL,1979,2402
CHE,,TOTAL,ALL,1980,2422
CHE,,TOTAL,ALL,1981,2466
CHE,,TOTAL,ALL,1982,2589
CHE,,TOTAL,ALL,1983,2672
CHE,,TOTAL,ALL,1984,2582
CHE,,TOTAL,ALL,1985,2712
CHE,,TOTAL,ALL,1986,2739
CHE,,TOTAL,ALL,1987,2645
CHE,,TOTAL,ALL,1988,2673
CHE,,TOTAL,ALL,1989,2658
CHE,,TOTAL,ALL,1990,2733
CHE,,TOTAL,ALL,1991,2711
CHE,,TOTAL,ALL,1992,2815
CHE,,TOTAL,ALL,1993,2836
CHE,,TOTAL,ALL,1994,2747
CHE,,TOTAL,ALL,1995,2554
CHE,,TOTAL,ALL,1996,2557
CHE,,TOTAL,ALL,1997,2579
CHE,,TOTAL,ALL,1998,2678
CHE,,TOTAL,ALL,1999,2635
CHE,,TOTAL,ALL,2000,2825
CHE,,TOTAL,ALL,2001,2777
CHE,,TOTAL,ALL,2002,2708
CHE,,TOTAL,ALL,2003,2797
CHE,,TOTAL,ALL,2004,2795
CHE,,TOTAL,ALL,2005,2909
CHE,,TOTAL,ALL,2006,2934
CHE,,TOTAL,ALL,2007,3013
CHE,,TOTAL,ALL,2008,3053
CHE,,TOTAL,ALL,2009,2961
CHE,,TOTAL,ALL,2010,3149
CHE,,TOTAL,ALL,2011,3187
CHE,,TOTAL,ALL,2012,3092
CHE,,TOTAL,ALL,2013,3169
CHE,,TOTAL,ALL,2015,3242
CHE,,TOTAL,ALL,2016,3249
CHE,,TOTAL,ALL,2017,3315
CHE,,TOTAL,ALL,2018,3321
CHE,,TOTAL,ALL,2019,3236
CYP,,TOTAL,ALL,1999,69
CYP,,TOTAL,ALL,2000,55
CYP,,TOTAL,ALL,2004,166
CYP,,TOTAL,ALL,2005,176
CYP,,TOTAL,ALL,2006,155
CYP,,TOTAL,ALL,2007,160
CYP,,TOTAL,ALL,2008,176
CYP,,TOTAL,ALL,2009,217
CYP,,TOTAL,ALL,2010,187
CYP,,TOTAL,ALL,2011,231
CYP,,TOTAL,ALL,2012,248
CYP,,TOTAL,ALL,2013,234
CYP,,TOTAL,ALL,2014,248
CYP,,TOTAL,ALL,2015,236
CYP,,TOTAL,ALL,2016,259
CYP,,TOTAL,ALL,2017,302
CYP,,TOTAL,ALL,2018,269
CYP,,TOTAL,ALL,2019,238
CYP,,TOTAL,ALL,2020,318
CYP,,TOTAL,ALL,2021,326
CZE,,TOTAL,ALL,1986,5891
CZE,,TOTAL,ALL,1987,5760
CZE,,TOTAL,ALL,1988,5781
CZE,,TOTAL,ALL,1989,5686
CZE,,TOTAL,ALL,1990,5830
CZE,,TOTAL,ALL,1991,5795
CZE,,TOTAL,ALL,1992,5822
CZE,,TOTAL,ALL,1993,5742
CZE,,TOTAL,ALL,1994,5562
CZE,,TOTAL,ALL,1995,5795
CZE,,TOTAL,ALL,1996,5588
CZE,,TOTAL,ALL,1997,5561
CZE,,TOTAL,ALL,1998,5433
CZE,,TOTAL,ALL,1999,5623
CZE,,TOTAL,ALL,2000,5726
CZE,,TOTAL,ALL,2001,5635
CZE,,TOTAL,ALL,2002,5563
CZE,,TOTAL,ALL,2003,5568
CZE,,TOTAL,ALL,2004,5689
CZE,,TOTAL,ALL,2005,5543
CZE,,TOTAL,ALL,2006,5529
CZE,,TOTAL,ALL,2007,5476
CZE,,TOTAL,ALL,2008,5411
CZE,,TOTAL,ALL,2009,5455
CZE,,TOTAL,ALL,2010,5572
CZE,,TOTAL,ALL,2011,5590
CZE,,TOTAL,ALL,2012,5596
CZE,,TOTAL,ALL,2013,5426
CZE,,TOTAL,ALL,2014,5259
CZE,,TOTAL,ALL,2015,5261
CZE,,TOTAL,ALL,2016,5333
CZE,,TOTAL,ALL,2017,5463
CZE,,TOTAL,ALL,2018,5275
CZE,,TOTAL,ALL,2019,5334
CZE,,TOTAL,ALL,2020,5304
CZE,,TOTAL,ALL,2021,4898
DEU,,TOTAL,ALL,1990,34218
DEU,,TOTAL,ALL,1991,35037
DEU,,TOTAL,ALL,1992,35246
DEU,,TOTAL,ALL,1993,36143
DEU,,TOTAL,ALL,1994,36160
DEU,,TOTAL,ALL,1995,37147
DEU,,TOTAL,ALL,1996,36784
DEU,,TOTAL,ALL,1997,37240
DEU,,TOTAL,ALL,1998,37971
DEU,,TOTAL,ALL,1999,37648
DEU,,TOTAL,ALL,2000,38990
DEU,,TOTAL,ALL,2001,38569
DEU,,TOTAL,ALL,2002,39132
DEU,,TOTAL,ALL,2003,39323
DEU,,TOTAL,ALL,2004,39846
DEU,,TOTAL,ALL,2005,40681
DEU,,TOTAL,ALL,2006,40771
DEU,,TOTAL,ALL,2007,41522
DEU,,TOTAL,ALL,2008,42346
DEU,,TOTAL,ALL,2009,42261
DEU,,TOTAL,ALL,2010,43008
DEU,,TOTAL,ALL,2011,43944
DEU,,TOTAL,ALL,2012,44465
DEU,,TOTAL,ALL,2013,44848
DEU,,TOTAL,ALL,2014,45084
DEU,,TOTAL,ALL,2015,45259
DEU,,TOTAL,ALL,2016,45805
DEU,,TOTAL,ALL,2017,45072
DEU,,TOTAL,ALL,2018,44879
DEU,,TOTAL,ALL,2019,44881
DEU,,TOTAL,ALL,2020,44817
DNK,,TOTAL,ALL,1969,1753
DNK,,TOTAL,ALL,1970,1760
DNK,,TOTAL,ALL,1971,1941
DNK,,TOTAL,ALL,1972,2154
DNK,,TOTAL,ALL,1973,2021
DNK,,TOTAL,ALL,1974,2152
DNK,,TOTAL,ALL,1975,2187
DNK,,TOTAL,ALL,1976,2328
DNK,,TOTAL,ALL,1977,2335
DNK,,TOTAL,ALL,1978,2585
DNK,,TOTAL,ALL,1979,2715
DNK,,TOTAL,ALL,1980,2718
DNK,,TOTAL,ALL,1981,2862
DNK,,TOTAL,ALL,1982,2879
DNK,,TOTAL,ALL,1983,3100
DNK,,TOTAL,ALL,1984,3149
DNK,,TOTAL,ALL,1985,3147
DNK,,TOTAL,ALL,1986,3128
DNK,,TOTAL,ALL,1987,3249
DNK,,TOTAL,ALL,1988,3282
DNK,,TOTAL,ALL,1989,3238
DNK,,TOTAL,ALL,1990,3298
DNK,,TOTAL,ALL,1991,3206
DNK,,TOTAL,ALL,1992,3176
DNK,,TOTAL,ALL,1993,3426
DNK,,TOTAL,ALL,1994,3422
DNK,,TOTAL,ALL,1995,3506
DNK,,TOTAL,ALL,1996,3387
DNK,,TOTAL,ALL,1997,3427
DNK,,TOTAL,ALL,1998,3267
DNK,,TOTAL,ALL,1999,3376
DNK,,TOTAL,ALL,2000,3430
DNK,,TOTAL,ALL,2001,3443
DNK,,TOTAL,ALL,2002,3324
DNK,,TOTAL,ALL,2003,3430
DNK,,TOTAL,ALL,2004,3609
DNK,,TOTAL,ALL,2005,3605
DNK,,TOTAL,ALL,2006,3785
DNK,,TOTAL,ALL,2007,3394
DNK,,TOTAL,ALL,2008,3663
DNK,,TOTAL,ALL,2009,3600
DNK,,TOTAL,ALL,2010,3692
DNK,,TOTAL,ALL,2011,3567
DNK,,TOTAL,ALL,2012,3745
DNK,,TOTAL,ALL,2013,3681
DNK,,TOTAL,ALL,2014,3716
DNK,,TOTAL,ALL,2015,3682
DNK,,TOTAL,ALL,2016,3669
DNK,,TOTAL,ALL,2017,3689
DNK,,TOTAL,ALL,2018,3406
DNK,,TOTAL,ALL,2019,3582
DNK,,TOTAL,ALL,2020,3380
DNK,,TOTAL,ALL,2021,3381
ESP,,TOTAL,ALL,1968,4781
ESP,,TOTAL,ALL,1969,4841
ESP,,TOTAL,ALL,1971,5414
ESP,,TOTAL,ALL,1972,5632
ESP,,TOTAL,ALL,1973,5964
ESP,,TOTAL,ALL,1974,6343
ESP,,TOTAL,ALL,1975,6960
ESP,,TOTAL,ALL,1976,7040
ESP,,TOTAL,ALL,1977,7599
ESP,,TOTAL,ALL,1978,8064
ESP,,TOTAL,ALL,1979,8613
ESP,,TOTAL,ALL,1980,8771
ESP,,TOTAL,ALL,1981,9486
ESP,,TOTAL,ALL,1982,9828
ESP,,TOTAL,ALL,1983,10328
ESP,,TOTAL,ALL,1984,10935
ESP,,TOTAL,ALL,1985,11349
ESP,,TOTAL,ALL,1986,11650
ESP,,TOTAL,ALL,1987,12508
ESP,,TOTAL,ALL,1988,13153
ESP,,TOTAL,ALL,1989,13627
ESP,,TOTAL,ALL,1990,13982
ESP,,TOTAL,ALL,1991,14522
ESP,,TOTAL,ALL,1992,15041
ESP,,TOTAL,ALL,1993,15574
ESP,,TOTAL,ALL,1994,16036
ESP,,TOTAL,ALL,1995,16510
ESP,,TOTAL,ALL,1996,16270
ESP,,TOTAL,ALL,1997,16607
ESP,,TOTAL,ALL,1998,17215
